nome_arquivo,x_face,y_face,w_face,h_face,porcentagem_preto,max_preto_linha,preto_borda_superior,preto_borda_inferior,cores_pretas,cor1_media,cor2_media,cor3_media,texto_extraido,quantidade_palavras,proibido,plastificar
aug_cnh_170.jpg,168.0,288.0,149.0,149.0,6.68,59.35,19.1,1.49,0,227.0,228.33,226.67,RE PÚBLICA FEderativa Do' 5 BASiL 15t28{8 8 0siranspopies Fiomal ofransutn CaRtera nacional de habiltacao / Drier License} perhaso DE ConDuCCiÓn Novoos [20/06/1977 Castro [21/01/2016 58/01 /2026 [42549.906-3DETRAN {58s.012 {793-68 58751913112 [xsn 1 Arlhur Milgudt Costela Lunna Brito 1 1 | MINAS GERAIS Lao,44,0,0
aug_cnh_171.jpg,873.0,558.0,97.0,97.0,2.59,9.18,1.8,1.88,0,233.0,233.67,236.33,"""aloa Em Iguo 0 Territorio Xacional 2952662900 2952662900 1 1 { 1 HEE 1 1 1 1 1",18,0,0
aug_cnh_172.jpg,872.0,555.0,94.0,94.0,12.6,47.46,5.56,6.86,2,173.67,181.33,10.0,"Valida EM Todo 0 Teraitorio MacioMAl 2952662900 2952662900 { | 1 | f 1 JI 1 1 2 =   11 ; 1 { 2 ; ; 8 TE 1 H8 { | 5 7 1 9 1 2; 1 20 |  1 5 "" 2 II | 5 k 1 L 05",52,0,0
aug_cnh_173.jpg,61.0,77.0,88.0,88.0,8.0,41.89,4.25,3.98,2,225.67,233.67,9.67,1i 7 1 1   II < 2 1 1 1 8 1 é 1 8  1 1 ' 2 2 1 88 | 5 JL Hf p 2 ; 9 2 3 # | | 1 1  | 9 ; 0062992562 0062992562 Ivnoijvk oiuqliuu3l 0 0001 WJ VOIJVA,48,0,0
aug_cnh_174.jpg,176.0,297.0,135.0,135.0,8.46,100.0,33.88,0.89,1,182.0,197.0,171.33,Pepgblica Fedepativa Do Bpasil 0is72eo 0os Teaspoetes BR SeCetAeaaciomal 0e 7es7o Capteiranacional de habiutacio / Drner LicensE / Permiso de CondUCciÓn 9 Monuoilo Bon e  19/66/1980 Vcroiro 12/66/2017 1o/cs/200 1 Ar 512434828222 W 1 25101 24862 76006212251 Basileifo(a) Aloo 1 | Enrks Voro fomnondo {csco 1  Ha E Es F ; KelohoevonilVC Waiaonn ã MINAS GERAIS Ba,57,0,0
aug_cnh_175.jpg,872.0,557.0,92.0,92.0,6.61,22.75,3.16,3.53,0,223.0,225.0,224.33,Yauida En T0do & YMAFORIQ Saciumax 2952662900 2952662900 Muphrbl @ 1 1 g { | ( Hikk8| { @ 1,20,0,0
aug_cnh_176.jpg,174.0,292.0,140.0,140.0,7.01,81.98,18.23,1.55,2,229.33,236.67,29.0,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR SECRETARia Nacional DE TRansito carteira nacional de Habilitaçio / DRIVERLICENSE / PERMISO DE ConDUCCIÓn Nomee SoBReNoME KaBILITACAO Emanuelly  Correia DAIA [Ocl f Uf De Nascimenio 28/06/1962 Silva DaiAeuissc Validade 12/06/2017 10/06/2027 1 DoCioeniDADehorgenissor (UE 73.115.728-8PC Nª REGISTRO e 076.429.385- 56088120707 1 NacionAlIDADE BRASILEIRO(A) FILIAÇAO 1 1 Vitor Moreira Sra_ Isis Cavolcanti 1 Smanucllt Gorneia AssiyaiuraDo poriador ACC Ee OBSERVAÇOES AssinaDO DIGITALMENTE DePaRIAMENIO {SIADUal IRasuo LOCAL 4336+407081 | BELO HORIZONTE, MG MG681606770 MINAS GERAIS d CPY Joao",84,0,0
aug_cnh_177.jpg,,,,,6.45,58.4,1.5,18.72,0,226.33,228.33,235.33,SiVà39 SVNIW | ! StczISd #JVSIN 21u92iqaca '0alo) | 5 0524721782} 2-92i40:64 O8{-Vs1 Za5; s207/90/9z EzDZ/ 90/62 0i8ao %P cubby 9681/20/50 caUTSnI N61)2/0n0)30 054838 /3543247 436800 /0v 5wlu78v430 7Ynoi?y Pxi3ixy) Jisvva 00 YMiyaaou4 Yahaodaj,34,0,0
aug_cnh_178.jpg,,,,,3.21,19.82,1.82,1.25,1,238.33,239.67,162.0,Valida EM Todo 0 Territorio Macional 662900 2952662900 2 1 1 ; 6 F # 2 ; í ª 1 1 1 7 [ 1 1 1 4 8 8 8 1 | 3 5 1 1 1 [ 1 1 1 1 { 1 1 1,47,0,0
aug_cnh_179.jpg,232.0,309.0,194.0,194.0,6.55,79.81,27.78,0.02,1,237.33,242.67,166.33,"Fepuelica Fedebatiya do 02 Crartero Boreseoe7es Sececnaai 0e OxMOOMLlE 38-doilenbioEz aaa Koe 43/2/23 jlz 2re4 4,2]4 Bains 1 Tr 1 2 B",22,0,0
aug_cnh_180.jpg,176.0,295.0,137.0,137.0,7.19,81.98,18.49,1.82,2,238.33,246.33,13.0,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR SECRETARia Nacional DE TRAnsito carteira nacional de Habilitaçio / DRIVERLICENSE / PERMISO DE ConDUCCIÓN Nomee SoBReNOME HABILTAÇ^O Luiza Araujo Daia Localeufdenascimevio 03/05/1995 Cavalcante Alegre Daiaeuissac VAlidade 01/08/2021 30/07/2031 1 DoCioehoaoe Orgenissor(UE 72.304.309-7 IIRGD Ad @PC N"" REGISTRO e 570.683.492-00 58489935429 1 NacionAlIDADE BRASILEIRO(A) FILIAÇAO 1 1 Dr. Caleb da Mata Maria da Cruz 1 drauic AssinaiuraDo PoriaDoR ACC 2 Ee OBSERVAÇOES AssinaADO DICITALMENTE DePaRIAMENIO {SIADUAl IRasuo LOCAL 4336+407081 1 BELO HORIZONTE, MG MG681606770 MINAS GERAIS",83,0,0
aug_cnh_181.jpg,874.0,559.0,91.0,91.0,3.52,9.18,2.86,3.02,1,252.67,236.33,166.33,(auba Ea I0b 1e2276eo 2952662900 2952662900 1 1 0 L 2 2 1 ; 2 1 7 | 1 9,20,0,0
aug_cnh_182.jpg,873.0,558.0,92.0,92.0,7.24,29.39,3.63,3.6,2,253.0,248.33,23.33,VaLIDA EM TOdo TerritÓrio NACIoNAL 2952662900 2952662900 1 1 1 1 1 JIn | 2 5 ' 8 2 4 i ; 1 TEEE { 2 K Itl R 1 H ;: 1 p 1 1 1 : JI | 2 5 1 1 é 1,46,0,0
aug_cnh_183.jpg,180.0,299.0,125.0,125.0,5.27,81.98,17.84,0.37,2,250.33,248.0,37.0,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR S ECRETARia Nacional DE TRansito carteira nacional de habiltaçio / DRIVER LICENSE / PERMISO DE ConduCciÓn Nomee SoBReNOME Madinitacao Rafael Camara Daia Loealeufdenascimevto 22/08/1951 da Cunha Daiaevissac Validade 06/09/2021 04/09/2031 1 DoCioeniDADehorgevissor (UE 65.939.871-9SSP 4d CPF NPegistpo ne 012.349.578-41 07278766190 1 NacionalidADE BRASILEIRO(A) FiLIACAO 1 1 Andre Sampaio Ana Luizo Pires 1 Yadl Bamara AssinaiuraDo poriador ACC 2 OBSERVAÇOES Assinado DICITALMENTE Upahnkknina IRasuo LOCAL 4336+407081 1 BELO HORIZONTE, MG MG681606770 MINAS GERAIS",80,0,0
aug_cnh_184.jpg,60.0,74.0,88.0,88.0,8.42,29.88,4.12,3.84,0,229.67,230.67,236.33,"2 1 | 8 ; ; [ 1 1 ;,  H4 Hny Vi p 2 ' 1 1 2 1 g] 0062992562 0062992562 01214 Oiugkueai @ 200l WB Vonya",29,0,0
aug_cnh_185.jpg,52.0,355.0,29.0,29.0,10.39,80.08,39.18,1.01,2,172.33,165.67,12.33,ministerio UUa DE TRAnS17o SECretsrEa NaCional DE HABILTAÇÃO / DRIVERLICENSE / PERMISO DE carTEIRANACIONAL D 1noMe E SOBRENOME Luiz Miguel Goncolves Nascimento 3 Daia LOCA Ufde PB 07/12/1998 Sllva 48 DAIA EVissao ValiQaDE 24/12/2021 22/12/2031 1 4C DOC IDENTIDADE ORG {VIsSor / Uf (96.754.102-3iPf SP Ad (Pe 5w reglstRo 038.469.251-60 94554885948 1 NAcIoHAUDADE BRASILEIRO(A) ; 1 Juan Pimonta 2 Dra. Manuela Fonseca 1 Abole assinatUra Do PoriADOR AC Cie D1e ObservAÇOES 8,72,0,0
aug_cnh_186.jpg,628.0,215.0,53.0,53.0,7.34,39.65,3.74,4.24,2,238.33,247.0,13.0,Valida EM Todo 0 TerritÓrio MACIONAL 2952662900 2952662900 { 9 1 1 F 1 1 1 2 1 1 A/  K II 4 1 HE 1 : 1 ; { : 5 1 2 1 8 { 1 1 7 1 1 1 1 1 8 II | 1 L 89 5 1,53,0,0
aug_cnh_187.jpg,876.0,560.0,89.0,89.0,3.33,10.16,2.06,2.04,0,226.33,227.67,236.0,Yhatae Erigau # tpoittete 2932602009 2252662884 1,7,0,0
aug_cnh_188.jpg,61.0,75.0,89.0,89.0,4.7,14.65,3.08,3.07,1,237.33,246.67,168.0,1 9 1 43afzr 3 006z99zs6z 006z99zs6z Kanauu,8,0,0
aug_cnh_189.jpg,873.0,559.0,89.0,89.0,5.85,24.8,3.56,3.54,2,253.0,247.67,29.0,"VaLIDA EM TOdo TerritÓrio NACIoNAL 2952662900 2952662900 { "" 1 1 1 1 JIn 2 1 2 5 9 7 2 ! H8 :; ; Hi UI : H { 2 8 R5 1 1 ! HH ;: 1 2 1 1 8 1 5 JI  1 2 1 1",50,0,0
aug_cnh_190.jpg,174.0,295.0,140.0,140.0,10.91,100.0,34.52,2.32,2,207.67,218.0,7.33,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR 5 ECRETARia Naciona L DE TRAnSito carteiranacional de HabilitAçio / DRIVERLICENSE / PERMISO DE ConDUCCIÓN Nomee SOBRENOME KABIUTAÇ1O Lavinia da Cunha Daia [ocaleuf denascimenio 06/10/1987 da Luz de Peixoto Daiaeisseo Validade 24/05/2019 21/05/2029 1 DoCioenDADEhorgevissor UE 40.564.683-6IPF Ad@PC N Pagistpo e 1 370.962.845-83 36771953660 NACIONALIDADE BRASILEIRO(A) FILIAÇO 1 1 Guilherme Macedo Mariah Borges 1 Yauinla Bunhe Assinaturado poriador ACC E Ee OBSERVAÇOES AssInADO DIGITALMENTE DgpariangmioesiADuA Iphsuo LOCAL 4336+407081 | BELO HORIZONTE, MG MG681606770 MINAS GERAIS",83,0,0
aug_cnh_191.jpg,874.0,558.0,88.0,88.0,7.96,27.34,4.28,4.18,0,218.0,220.67,221.0,"Ca3ra emaeu & Itrreen 2952662900 2952664900 ""avh 1 arhns",9,0,0
aug_cnh_192.jpg,170.0,294.0,158.0,158.0,7.64,63.55,24.28,1.84,0,210.67,213.67,167.0,"PerteLiCAFiderativa Do hras{L CARTEIRANACIONAL De HabiliAÇiO / DRWER ECENSE / PeRmISO CeConDuC {mon 62275 [/72222_JE//2932 E2""13_7inc 5 Bo21s59 {,7655787031 @22 2 1 Iynor Huao viapg una sllya 5= E 32 1 2 22 2 [ achadó",36,0,0
aug_cnh_193.jpg,,,,,7.83,87.8,0.86,48.55,1,226.0,226.33,225.67,1no7hok0730 a8oro9rosw : DS ozIn] Duy Duen9 uuex] 1 {oaiausya 99S06s LSIys OS-S6L*780* 9Y! NYàLJO{-678*9L5*69 vcoz/s0/80 +zoz/50/01 #pudj9 028490d 0661/71 /80 udissd) In Duy 7 NOI))n0N0) 70 0Si/*83d / 3SNZ217 *7A1*0 / OvÍYLI7IªYH 30 7YNOIJYN Y4I7LXV) OLiSNVa1 90 7ynolvn V14v1w9as sJ1*ojsNva1 50o oi8115741 84 7syà8 00 VAl1va3034 Y2179o438,48,0,0
aug_cnh_194.jpg,173.0,293.0,140.0,140.0,7.03,81.98,18.49,1.82,2,238.67,248.67,163.0,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR SECRETARia Nacional DE TRAnSito carteira nacional de Habilitaçio / DRIVERLICENSE / PERMISO DE ConDUCCIÓN NomeesobReNoME HABILTAÇ^O Levi Moraes Daia Localeufdenascimevio 25/01/1973 Sa da Mata DaiAevissac Validade 04/04/2024 02/04/2034 1 DoCioehoaoe Orgenissor (UE 86.968.267-OIIRGD 4d [PF NPEGistpo e 078.296.451-67 78635863126 1 NacionAlIDADE BRASILEIRO(A) FiLIAÇAO 1 1 Bryan Abreu Ana Guerra 1 cu6 Monaes AssinaiuraDo PoriaDoR ACC E Ee OBSERVAÇOES AssinaADO DICITALMENTE DePaRIAMENIO {SIADUAl IRasuo LOCAL 4336+407081 1 BELO HORIZONTE, MG MG681606770 MINAS GERAIS",80,0,0
aug_cnh_195.jpg,356.0,499.0,78.0,78.0,5.83,20.7,2.91,3.84,1,236.33,240.0,160.0,"E5 3 006,79976,4 0064)",4,0,0
aug_cnh_196.jpg,171.0,293.0,144.0,144.0,7.68,81.98,18.49,1.82,2,238.67,248.67,14.33,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR S ECRETARia Nacional DE TRAnSito carteira nacional de Habilitaçio / DRIVERLICENSE / PERMISO DE ConDUCCIÓN Nomee SoBReNOME HABILTAÇ^O Marina Montenegro Daia Localeufdenascimevio 08/02/2002 Freitas DaiAevissac Validade 27/04/2024 25/04/2034 1 DOC [DENTIDADE / ORGeVissor / Ue 14.950.646-6PC 4d [PF NC REGISTRO e 672.841.093-78 08510102409 1 NacionAlIDADE BRASILEIRO(A) FiLIAÇAO 1 1 Gael Ribeiro Valentina Montenegro 1 Assiyatura Do poriADOR ACC Ee OBSERVAÇOES AssinaADO DICITALMENTE DePaRIAMENIO {SIADUAl IRasuo LOCAL 4336+407081 1 BELO HORIZONTE, MG MG681606770 MINAS GERAIS Monhoarro",83,0,0
aug_cnh_197.jpg,145.0,342.0,217.0,217.0,6.66,48.92,29.05,0.12,0,216.33,218.67,220.0,"RepubliCa FedfRaTivA Do Brasil Mi87 {rie Gere CakteiRa nactonAl De Kabiutacio /Drnericerse; tga 'PerMso Deco [Gr wanas ESii78 89* {8870872019 7/05/04/2029 {25.961.9,9_ J irgc [224 0 ][Esrsn2s Lsne 1 {Ratael Abrau Menio Mlic# Icixeira 7 [ 5 2 |",39,0,0
aug_cnh_198.jpg,872.0,556.0,94.0,94.0,11.12,44.73,5.34,6.07,2,234.0,243.0,7.33,"Valida EM Todo 0 TerritÓrio MACIONAL 2952662900 2952662900 1 1 1 ! 1 1 1 | | 2 1 1 9 2 9; "" 4 {: ; 8 5 H ; | I ? 5 1 9 ; HI 2 8 1 1 1 1 7 1 II | 5 1 L 39",53,0,0
aug_cnh_199.jpg,88.0,969.0,27.0,27.0,7.41,83.33,46.38,0.75,2,233.33,237.67,177.67,REPÚBLICA FEDERATIVA Do BRASIL ministeRio Dos TRAnSPORTES BR SeCRETaRia nacional DE TRansito carteiranacIonaL DE HABILITAÇÃO / DRIVER LICENSE / PERMISO DE CONDUCCIó Noyeesobrenoye HaBUTACAO Heloiso Alves DAIA [ocA{Uf De Nascimenio 6/05/1977 Ribeiro Daia {Vissao 46 Maliqade ACC 25/02/2023 22/02/2033 1 J( DOC IDeNTiDADE / ORg {VISSOR / UF 51.485.234-sipf MG 4d CPs Skregistro UaT Aab 1 246.831.957-55 64546994000 NacohALIDADE BRASILEIRO(A) Filiaco 1 1 Oliver Martins Hodosso Oliveiro 1 Xeloisa dluc Assinatura Do PoriADOR ACC Cie DiE 12 ObservacOeS AssIMADO DigITALMENTE ; Depariamenio {stadunl De Iransiio 43364407081,86,0,0
aug_cnh_200.jpg,,,,,3.8,41.19,0.61,10.53,0,230.0,231.33,228.0,Siy839 SVNIW 1 1 Zn) DP Dhnf dudh 5 9204953 Yock 1 5 Voxi7 9566*+90880 00-+98 06z {S4 6 d4i6-168*15Z' L9 azer/so/24 sioz/s0/7 sepuew LL6+/01/90 Ots0) Dudn7 Ds N9i2710n0230 0SH838 / 35n7247 83a/80 /ovsvii7gyx 30 7vnoiyn Vhizl:y) 1473 045 1isvaa o0 YMlir#o3 Yon79043a,43,0,0
aug_cnh_201.jpg,179.0,299.0,134.0,134.0,7.04,64.91,19.35,1.5,0,227.67,229.0,227.0,REPÚblICA FEdERATiva Do BRASIL Unstepio 0o5 (hansnortes SECretaria National OEtravsito Cartefra MACIonal de babilxtaCao /drhver License / permiso de conducciÓn LBelinc Cavakconn [28/95/1991 Fogaco d Campo {;9718/2017 17/10/2027 {1212 982-7ifp [124.569.E03 20441687128 Liisuiroin 9 1 Ranon Nunes Isls Machudo 1 1 [  | MINAS GERAIS,45,0,0
aug_cnh_202.jpg,178.0,300.0,130.0,130.0,8.81,59.35,22.48,2.32,0,219.67,222.67,222.67,REPUBLiCa +EdErativa Do BRAS;L 16440 Earteira nacional De aabilitacho /orex UcENSE / Periiso De coniuccien [r 5c {1/c6/1982 [28787/2922 712/03/2033 E26217-?uR60 Lêasoznzies 1 {Nanhan dos Sara Rics 1 5 | MINAS GERAIS @ssa0  Cns,34,0,0
aug_cnh_203.jpg,177.0,295.0,132.0,132.0,4.57,76.83,17.14,0.32,1,243.33,247.0,160.0,"Repuwlica Federativa Do #rasil Mie7evio 0og 7yanayoa7es BR Secueavia Nacionai D 7eaneno carteira nachonal de Habhltacao /driver License / perMiso de Conduccion Nomefeorehome Lale Cavalcant Va fnFteVasi iMa6tio 16/12/1061 Arouio Mpnuen 26/09/2010 22/09/2020 Dovoetaiiaeneyopueyissoryn 86,771200 Jinco W06usieo 107 486 862=10 20281006742 Mkasileivoca) 1 Kaiqus Rodriguss 2 eabrina Moraee aanahaenlo Eeuconcilewi iewioesieiaa DeTranesino 11161107001 1 WelovogvomieMg Mg6ai606io MINAS GERAIS",58,0,0
aug_cnh_204.jpg,147.0,303.0,191.0,191.0,6.26,67.34,44.2,0.95,1,231.33,228.33,159.0,Menisterio Do DE BR dE hAbilitacio | Lois de condUCCiÓ] 01 1/12/1958 1 1/os4290 MS 1/08/2017 09 ACC 48.503.699-1 68 1 4d CPF SSP AC Sx 780-49 CT 1 1 [Dow Lu 1 Ano Liz acC 'Gie REPÚBLICA FEDERATIVA BRASIL Dos SECretaria TRansPORTEs Nacional Transito CARTEIRA NACIONALD /DRIVER L LCENSE | Romees Sobeinowe [PERHISO [ Cirino Mabiitacao OAIA ocAeue Jasciexio Comoro Alegre Valiqaoe /08/2027 DOC Fioektioadet evissor / UF 215.946. Registro 72836810032 Naciohalioade) BRASILEIRO(A) Lucos Silvo Dra. Noscimento Yaie Biino Assiratura  PoriaDOR],82,0,0
aug_cnh_205.jpg,510.0,637.0,121.0,121.0,8.13,58.67,1.46,42.16,2,234.0,238.67,10.0,20 wnayis) 101 1 53097887580 LOOYINOe 00 YnlynISSY UoL C01ups 1 oudissd] Dududn 3 SBDAoN PJosy] | 1 (vodiztisyaa JOHOITYhOI YN 1 92-Z+1*975*068 77{61vos690 @yM 1Y0 Q9Uiiç-917'*988*86 1 Jd {vosSIM LS 210z/90/z0] Fiyo JOrdITYA 0661/10/1z Odwd) OP Doesuo} 06 SBwoo uduoy Y8 [J0 10 Ods n ibolovrocey ousnY Oinvavya)o '7lonoh 01a nnyuoia{ OoYhISSY 04157910  (080/ Joraumai J00 Ezoz /so/ Ossin Yira € 7901 OinanDsYN [ Jnovi JnovJnos '7YNOIJH YYiJLYY? 1/ovsyl/igyhz 1Y3A/40/ /35N32/78 Oyovinidyh osIIY3d | V1av114215 Noi))n0no)100 ivnoidvn oia]1Siniw voi7aod14 soa O1isnya1 Nvd1 [1011 5114 VAIVd,86,0,0
aug_cnh_206.jpg,177.0,296.0,133.0,133.0,6.39,80.49,18.35,1.08,1,247.67,250.0,10.33,REPÚBLICA FEDERATIva Do BRASIL Nisterio Dos TRanspoRTEs BR SeRetaria Nacional De TRansito CARTEIRANACIONAL DE HABIUTAÇÃO / DRIVER UCENSE / PERMISO DE ConDUCCIÓN o Fi Mothios Pimento Daia loneuedenascinenio 07/07/1951 Rocha uroag Muqao 31/05/2022 28/05/2052 1 DOioentioade / O6o eMissor/Uf 14565.961 SiiRgd J( Reisno Cfhs 1 618.920.455-89 06363746668 ll BRASILEIRO() Flir0 1 1 Guilherme Rorende Anlonella do Conceicoo 1 Ponend vaneanonauanos Oasekikies Anadodeinvenit Demrianeniotsudl  Ianvio ocan 4104407081 1 Btlonoklonil MG Mcosicoo7o MINAS GERAIS,72,0,0
aug_cnh_207.jpg,177.0,296.0,131.0,131.0,7.08,81.98,18.49,1.82,2,238.67,248.67,157.0,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR S ECRETARia Nacional DE TRAnSito carteira nacional de Habilitaçio / DRIVERLICENSE / PERMISO DE ConDUCCIÓN Nomee SoBReNOME HABILTAÇ^O Vinicius Porto Daia Localeufdenascimevio 16/05/1952 Pereira DaiAeuissac Validade 13/03/2019 10/03/2029 1 DOC [DENTIDADE / ORGeVissor / Ue 25.181.773-9PC NPegistpo e 754.086.931-39 67723489806 1 NacionAlIDADE BRASILEIRO(A) FiLIAÇAO 1 1 Paulo Melo Mirella Rezende 1 UinicusPonbo Assiyatura Do poriador ACC Ee OBSERVAÇOES AssinaADO DICITALMENTE DePaRIAMENIO {SIADUAl IRasuo LOCAL 4336+407081 1 BELO HORIZONTE, MG MG681606770 MINAS GERAIS d CPY",82,0,0
aug_cnh_208.jpg,,,,,3.59,8.69,1.16,2.76,0,222.67,223.33,222.67,2952662900 562900 @ plb#k [ [ | 1 { AFER Klherk] 5 Il 8 1 1 é |,18,0,0
aug_cnh_209.jpg,874.0,557.0,91.0,91.0,7.62,39.65,3.74,4.24,2,238.67,248.67,16.33,Valida EM Todo 0 TerritÓrio MACIONAL 2952662900 2952662900 1 ; 1 1 1 8 H 2 1 1 A/ { 7 II 4 TER 1 : 1 ; 1 1 1 2 1 8 9 1 1 7 1 1 7 II | 1 L 89 5 f 1 1,50,0,0
aug_cnh_210.jpg,173.0,293.0,138.0,138.0,7.15,81.98,18.49,1.82,2,238.33,248.67,14.0,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR S ECRETARia Nacional DE TRAnSito carteira nacional de Habilitaçio / DRIVERLICENSE / PERMISO DE ConDUCCIÓN € 1 nome [ SobREnoME HABILTAÇ^O Ayla Rodrigues Daia Localeufdenascimevio 29/04/1993 Costa de Siqueira DaiAevissac Validade 18/04/2018 15/04/2028 1 4c DOC [DeNTIDADE Orgevissor UE 35.206.359 - DETRAN 4d [PF NPEGistpo e 409.516.327-52 73827406769 1 NacionAlIDADE BRASILEIRO(A) FILIAÇAO 1 1 Sr. Emanuel Aragao Sra_ Olivia Ferreira 1 Rodriques AssinaiuraDo PoriaDoR ACC Ee OBSERVAÇOES AssinaADO DICITALMENTE DePaRIAMENIO {SIADUAl IRasuo LOCAL 4336+407081 1 BELO HORIZONTE, MG MG681606770 MINAS GERAIS",89,0,0
aug_cnh_211.jpg,62.0,75.0,87.0,87.0,4.52,15.92,3.21,3.45,1,253.0,241.33,158.33,"05 1 1 1 1 8 8 5 1 { 1 8 p 1 ; 1 "" JHU "" H4 1 N | H 8 1 8 1 0062992562 006299z56z Ivnoijvn Oivoliuval 0u0l W} Voi]va",35,0,0
aug_cnh_212.jpg,172.0,293.0,142.0,142.0,11.45,100.0,34.86,2.45,2,180.33,194.0,178.67,"REPÚBLICA FEDERATIVA Do BRASIL ministerio Dos TRANSPORTES BR 5 ECRETARia NacionaL DE TRAnSito carteiranacional de HabilitAçio / DRIVER LICENSE / PERMISO DE ConDUCCIÓN Nomee SobRENoME KABIUTAÇAO Caue Montenegro Daia localeuf denascimenio 22/02/1987 Lopes do Sul Daiaeuissac Validadc 19/03/2017 17/03/2027 1 DoCioenDADEHorgevissor(UE 74.889.193 - DETRAN 4d [PF N"" ReGiSTRO e 1 975.182.304-88 49840788501 NACIONALIDADE BRASILEIRO(A) FILIAÇIO 1 | DanteBrito Srta_ Zoe Moura 1 BauesMlonloneqn assinaturadoporiador ACC E Ee OBSERVAÇÔES ASSINADO DICITALMENTE DgpariangmioesiADUA IRAsuo LOCAL 4336+407081 | BELO HORIZONTE, MG MG681606770 MINAS GERAIS",81,0,0
aug_cnh_213.jpg,171.0,293.0,142.0,142.0,6.18,54.2,17.72,1.71,0,222.33,224.33,224.33,Repoblica FfdfRAtLvA Do B RASH Srio 94 Carieyra NACHonal DEFABvTACio7 € RIVEKUCEASE/ PtrMsoDe conoeccian {Bxgi Monm {i9/92e do Deste Esro/zsis_JEns/292s E=2 {102348222 [2s3si72 @2 9 | 1 MINAS GERAIS Diaz,30,0,0
aug_cnh_214.jpg,176.0,296.0,133.0,133.0,6.96,68.56,19.69,1.45,0,233.0,233.0,236.33,REPÚBLICA FEDERATIVA Do B RASIL N1s7er1o 0os TransporTEs BA Secretaraacional Deiransito carteira nacioNal de habilitacio /driver License/ PerMiso de conduCción Coue da Cruz 06/12/2001 Aragao {24/09/2021 22/09/ 2031 [17.976.339-6SSP MG 071.346.285-07 39109813101 1 8RASILEROEA) 1 | Davi da Mota Agatha Lopas 1 | Elc Moriontl MINAS GERAIS,47,0,0
aug_cnh_215.jpg,174.0,312.0,157.0,157.0,4.84,54.47,19.82,0.44,0,216.67,219.0,220.0,Repusli2f rfo5e7 cxHnaanatls Protscast 35 @2 Jenie 142s Ga2 9 30922 1 1 Faur 1 2 24 Here { 2 9 ; 22,23,0,0
aug_cnh_216.jpg,174.0,293.0,138.0,138.0,7.23,63.28,19.72,1.48,0,227.67,229.0,227.0,"REPÚBLICA Federativa Do BrASTL IERio Dos (rahs 85""2R1970 Nagioral carteira aactonal de habilitacao /driver License / Permso de conduCciÓn : da Cunha {26/06/1979 Sllya dé Brito [25/08/2020 123/08/2030 E72 si {375. 408.692-83 28056972848 1 Andrs Vieira Jade-Araado [ | MINAS GERAIS {worceie {""Rasine n 1",45,0,0
aug_cnh_217.jpg,,,,,3.89,65.45,0.19,23.6,1,237.0,244.0,155.67,"cv Dw 'inWimo @tmovidvow imooy+ l> ojoouciuoh Buoiinf Jaduv Oysviwa (ominiivmw Vyy 60is= Oo ""9o/ 700/ Dono? ouoigod) Dawin /ovovinovh J0 Ovov 1 J0 Vn  Anya V3 opioopddy Woytiliyvodi Dw Oeu Co-LioOyo Gosyl[ovo Cor 0yille 008ino 0C06 0504/00/01 /so/v0 5901 'nonidao 7vnoi)vn xJAiYa / (7Sniji7 OSIWYId / noi))nano)",48,0,0
aug_cnh_218.jpg,58.0,76.0,93.0,93.0,11.72,45.51,6.29,5.72,2,178.67,193.0,177.0,11 1 7 1 |   II < 2 1 1 1 20 I 1 1 ' 5 1 H HBU 1 8 p 2 1 9 ; f1 ; 2 88 3 1 ( 1 { ~ 1  ! 1 | 8 ; 0062992562 0062992562 7ynoijtk oiyqliyyal 0 0001 W3 Voiya | 1,53,0,0
aug_cnh_219.jpg,166.0,240.0,158.0,158.0,6.96,71.95,39.75,0.38,0,226.0,226.33,225.67,"REPÚBlICA FEDERATA B RASI2 BR {sReR'QaCo8na 255""88159+0 01 3EcRetarin CArTEiraNACiONAL DE HABILTAÇiO /DRIVERUICENSE PEBMSo DE coxouccio Sr. Lucca Mendas Frcilas do Prata Go 08/10/1946 (28/06/2023 {23/06/2033 {94.198.595-2SSP AC 476.910.532-07 16000187993 [ BRASILE'ROLN Benicio d0 Paz Dro Eduarda Arogao 1 92 1 2 22 8 Do 1 1 | 1 Esecuy 410440/04",51,0,0
